CityId,DistrictId,CityName,DistrictName,MinWheatArea,MinBarleyArea,MinSunflowerArea,MinRiceArea,MinLentilArea,MinChickpeaArea,MinCottonArea,MinSugarbeetArea,MinSoybeanArea,MinPeanutArea,MinOatArea,MinPotatoArea,MinCornArea,MinCanolaArea,MinOnionArea,MinBeanArea,MinTomatoArea
52,866,ORDU,CATALPINAR,0,0,0,0,0,0,0,0,0,0,0,42,700,0,0,35,21
52,918,ORDU,CAYBASI,0,0,0,0,0,0,0,0,0,0,217,287,2120,0,1,356,21
52,926,ORDU,FATSA,0,0,0,0,0,0,0,0,0,0,0,18,2842,0,4,212,158
52,816,ORDU,GOLKOY,0,0,0,0,0,0,0,0,0,0,0,105,192,0,0,70,0
52,887,ORDU,GULYALI,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,204,23
52,860,ORDU,GURGENTEPE,0,0,0,0,0,0,0,0,0,0,0,1162,487,0,0,259,1
52,937,ORDU,IKIZCE,0,0,0,0,0,0,0,0,0,0,0,239,167,0,8,24,5
52,855,ORDU,KABADUZ,0,0,0,0,0,0,0,0,0,0,0,434,479,0,0,0,1
52,822,ORDU,KABATAS,0,0,0,0,0,0,0,0,0,0,0,350,1218,0,0,175,0
52,843,ORDU,KORGAN,0,0,0,0,0,0,0,0,0,0,0,840,4553,0,0,42,20
52,883,ORDU,KUMRU,0,0,0,0,0,0,0,0,0,0,0,3850,2464,0,0,21,5
52,806,ORDU,MESUDIYE,8400,9800,0,0,0,0,0,0,0,0,0,305,29,0,0,36,0
52,951,ORDU,PERSEMBE,0,0,0,0,0,0,0,0,0,0,0,32,538,0,7,245,65
52,861,ORDU,ULUBEY,0,0,0,0,0,0,0,0,0,0,0,259,599,0,3,98,10
52,953,ORDU,UNYE,0,0,0,0,0,0,0,0,0,0,0,700,6474,0,0,189,83
80,136,OSMANIYE,BAHCE,14792,4729,0,0,0,71,0,0,0,255,0,0,1534,0,42,270,686
80,166,OSMANIYE,DUZICI,109843,1155,269,0,0,21,643,0,568,22610,0,0,24074,0,32,130,417
80,116,OSMANIYE,HASANBEYLI,14265,4289,90,0,0,628,0,0,0,0,0,0,105,0,20,22,181
80,216,OSMANIYE,KADIRLI,74253,10500,12286,0,0,0,10876,0,5464,40299,602,0,112570,0,1460,945,1825
80,130,OSMANIYE,MERKEZ,67920,1339,23631,0,0,88,1088,0,10298,23625,0,0,64999,0,525,210,459
80,211,OSMANIYE,SUMBAS,34835,4760,6262,0,0,265,0,0,769,4863,0,0,30720,0,0,0,0
80,108,OSMANIYE,TOPRAKKALE,13154,202,2227,0,0,223,0,0,396,1365,0,0,15128,0,2027,9,3
53,1020,RIZE,ARDESEN,0,0,0,0,0,0,0,0,0,0,0,0,371,0,2,56,5
53,981,RIZE,CAMLIHEMSIN,0,35,0,0,0,0,0,0,0,0,0,20,162,0,26,214,0
53,993,RIZE,CAYELI,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,32,0
53,946,RIZE,DEREPAZARI,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,8,1
53,1030,RIZE,FINDIKLI,0,0,0,0,0,0,0,0,0,0,0,0,293,0,12,112,16
53,940,RIZE,GUNEYSU,0,0,0,0,0,0,0,0,0,0,0,4,51,0,0,21,0
53,971,RIZE,HEMSIN,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,7,0
53,870,RIZE,IKIZDERE,0,0,0,0,0,0,0,0,0,0,0,14,203,0,1,42,0
53,939,RIZE,IYIDERE,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,11,3
53,922,RIZE,KALKANDERE,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,27,0
53,968,RIZE,MERKEZ,0,0,0,0,0,0,0,0,0,0,0,0,165,0,13,67,11
53,1005,RIZE,PAZAR,0,0,0,0,0,0,0,0,0,0,0,6,76,0,0,14,7
54,904,SAKARYA,ADAPAZARI,11410,3112,3744,0,0,0,0,1151,0,0,1185,525,87529,0,6,280,157
54,852,SAKARYA,AKYAZI,700,560,0,0,0,0,0,619,0,0,0,0,50014,0,35,175,35
54,827,SAKARYA,ARIFIYE,28,28,0,0,0,0,0,0,0,0,0,0,8394,0,0,0,0
54,836,SAKARYA,ERENLER,700,100,30,0,0,0,0,378,0,0,280,105,29902,0,49,315,49
54,950,SAKARYA,FERIZLI,1260,980,328,0,0,0,0,19,0,0,700,0,22820,0,0,0,28
54,804,SAKARYA,GEYVE,24150,9240,9719,0,0,0,0,0,0,0,0,0,1594,0,525,350,3360
54,898,SAKARYA,HENDEK,700,240,0,0,0,0,0,48,0,0,0,0,20788,0,7,35,175
54,813,SAKARYA,KARAPURCEK,35,4,0,0,0,0,0,0,0,0,0,0,969,0,6,25,4
54,978,SAKARYA,KARASU,727,532,5,0,0,0,0,0,0,0,2415,98,24083,0,13,253,168
54,990,SAKARYA,KAYNARCA,15435,4438,5854,0,0,0,0,0,0,0,4760,0,40485,0,0,0,249
54,947,SAKARYA,KOCAALI,0,0,0,0,0,0,0,0,0,0,350,21,1246,0,20,140,111
54,791,SAKARYA,PAMUKOVA,2548,182,0,0,0,0,0,265,0,0,0,0,770,0,210,147,1591
54,821,SAKARYA,SAPANCA,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0
54,862,SAKARYA,SERDIVAN,420,455,0,0,0,0,0,26,0,0,417,18,12021,0,7,28,28
54,917,SAKARYA,SOGUTLU,2100,1400,1762,0,0,0,0,431,0,0,840,0,41042,0,0,0,3
54,770,SAKARYA,TARAKLI,13090,3340,3212,0,0,79,0,0,0,0,6831,0,447,0,0,231,95
55,1052,SAMSUN,19 MAYIS,12950,840,0,3500,0,0,0,0,0,0,0,0,5293,0,0,525,23
55,1057,SAMSUN,ALACAM,49140,9100,0,14489,0,18,0,0,28,0,1562,210,25321,0,246,630,214
55,931,SAMSUN,ASARCIK,21000,2240,0,0,0,82,0,0,0,0,2002,161,5868,0,11,903,21
55,1026,SAMSUN,ATAKUM,38203,1803,0,0,0,171,0,0,0,0,1551,273,3498,0,88,1208,264
55,925,SAMSUN,AYVACIK,8575,700,0,0,0,0,0,0,0,0,875,0,8480,0,7,455,0
55,1066,SAMSUN,BAFRA,124600,3185,3690,91560,0,0,0,0,912,0,903,175,56192,1229,280,2940,3522
55,996,SAMSUN,CANIK,10500,1890,0,0,0,18,0,0,0,0,4213,196,5984,0,22,504,34
55,1019,SAMSUN,CARSAMBA,3598,245,391,5915,0,0,0,0,1859,0,710,0,34544,0,7,2856,2093
55,995,SAMSUN,HAVZA,131398,12600,51370,0,0,1177,0,2438,0,0,10500,490,6026,0,0,1911,280
55,1006,SAMSUN,MERKEZ,15995,543,0,0,0,176,0,0,0,0,1691,175,1660,0,14,315,53
55,997,SAMSUN,KAVAK,70000,6300,0,0,0,294,0,0,0,0,4550,840,10252,0,95,1575,316
55,890,SAMSUN,LADIK,53900,5172,9856,0,0,147,0,1867,0,0,8477,308,3767,0,4,2818,14
55,966,SAMSUN,SALIPAZARI,0,0,0,321,0,0,0,0,133,0,175,0,3502,0,0,133,37
55,991,SAMSUN,TEKKEKOY,3850,68,0,2442,0,0,0,0,127,0,1400,0,18533,0,43,81,59
55,1011,SAMSUN,TERME,175,0,0,10500,0,0,0,0,8864,0,0,0,11878,0,7,5005,1845
55,1009,SAMSUN,VEZIRKOPRU,159598,8488,51631,0,0,1154,0,4962,0,0,1520,1400,15496,0,154,855,494
55,1058,SAMSUN,YAKAKENT,14700,1540,0,324,0,0,0,0,0,0,700,84,1484,0,13,25,25
63,92,SANLIURFA,AKCAKALE,93153,59990,0,0,4200,147,711635,0,0,0,0,0,5773,0,0,0,0
63,135,SANLIURFA,BIRECIK,3154,86820,0,0,16380,648,48,0,0,0,0,0,194,0,693,71,758
63,180,SANLIURFA,BOZOVA,70875,36190,0,0,21175,1172,138403,3360,0,0,0,0,7959,0,0,0,1610
63,125,SANLIURFA,CEYLANPINAR,444329,4410,46977,0,54670,0,185569,0,0,0,0,0,123740,0,1260,0,112
63,123,SANLIURFA,MERKEZ,23993,45500,0,0,28000,707,684222,0,0,0,0,0,7567,0,0,0,452
63,171,SANLIURFA,HALFETI,350,22579,0,0,840,294,0,0,0,0,0,0,0,0,0,0,0
63,182,SANLIURFA,HALILIYE,39451,138026,0,0,68600,123,460076,0,0,0,0,0,9282,0,700,25,13668
63,97,SANLIURFA,HARRAN,89733,12698,0,0,0,0,638240,0,0,0,0,0,15600,0,0,0,0
63,227,SANLIURFA,HILVAN,198013,123760,0,0,158200,12354,127411,0,112,0,0,1400,16699,0,0,25,1358
63,194,SANLIURFA,KARAKOPRU,17641,65389,0,0,36191,5412,57523,0,0,0,0,0,8807,0,0,0,3045
63,287,SANLIURFA,SIVEREK,272741,485635,1520,2941,233800,29891,359482,0,193,0,0,0,169865,0,4550,0,20300
63,120,SANLIURFA,SURUC,21015,57750,0,0,9498,1555,377024,0,0,0,0,0,19842,0,840,0,350
63,202,SANLIURFA,VIRANSEHIR,217198,164500,0,0,33250,5946,644998,0,135,0,0,1400,101058,0,0,0,1400
56,361,SIIRT,BAYKAN,16770,18,0,0,1629,100,0,0,0,0,0,0,0,0,254,0,3202
56,293,SIIRT,ERUH,18050,8271,0,0,490,130,0,0,0,0,0,0,0,0,8,98,210
56,325,SIIRT,KURTALAN,165673,9800,0,0,38500,1295,1554,0,0,0,0,0,9187,0,42,0,1330
56,324,SIIRT,MERKEZ,21690,1677,0,0,7980,883,1325,0,0,0,0,0,420,0,25,0,1190
56,329,SIIRT,PERVARI,9743,416,0,0,25,264,0,0,0,0,0,0,203,0,26,7,140
56,362,SIIRT,SIRVAN,10392,1668,0,0,78,0,0,0,0,0,0,0,0,0,7,35,294
56,310,SIIRT,TILLO,1400,23,0,0,32,6,0,0,0,0,0,0,0,0,0,0,21
57,1089,SINOP,AYANCIK,2310,210,0,0,0,0,0,0,0,0,60,0,2873,0,21,2485,340
57,1061,SINOP,BOYABAT,35608,10737,0,16013,0,477,0,0,0,0,615,0,6719,0,438,6941,2076
57,1060,SINOP,DIKMEN,5488,700,0,84,0,0,0,0,0,0,210,0,167,0,0,315,63
57,1046,SINOP,DURAGAN,17615,4326,0,6475,0,15,0,0,0,0,629,0,580,0,39,571,63
57,1095,SINOP,ERFELEK,4550,245,0,0,0,0,0,0,0,0,692,0,7447,0,28,144,182
57,1083,SINOP,GERZE,27195,4200,0,144,0,88,0,0,0,0,1505,0,4780,0,46,610,239
57,1099,SINOP,MERKEZ,22763,1317,0,3952,0,12,0,0,0,0,323,0,11925,0,48,601,557
57,1018,SINOP,SARAYDUZU,14770,3560,0,3500,0,0,0,0,0,0,0,0,615,0,0,35,0
57,1087,SINOP,TURKELI,518,28,0,0,0,0,0,0,0,0,0,0,1880,0,5,153,21
73,281,SIRNAK,BEYTUSSEBAP,910,83,0,0,0,32,0,0,0,0,0,0,6,0,53,200,259
73,197,SIRNAK,CIZRE,37345,42000,0,0,7000,0,11264,0,0,0,0,0,883,0,0,6,18
73,245,SIRNAK,GUCLUKONAK,9625,3710,0,0,218,123,0,0,0,0,0,0,0,0,0,0,99
73,199,SIRNAK,IDIL,233706,6104,0,0,15190,502,8608,0,55,0,0,0,1261,0,0,0,18
73,261,SIRNAK,MERKEZ,52360,3815,0,0,469,435,0,0,0,0,0,0,0,0,242,7,139
73,206,SIRNAK,SILOPI,126743,2695,0,0,4760,236,96335,0,0,16800,0,0,7553,0,0,0,62
73,235,SIRNAK,ULUDERE,7344,6484,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8
58,692,SIVAS,AKINCILAR,32414,4711,0,0,0,589,0,1758,0,0,2243,126,790,0,0,410,186
58,554,SIVAS,ALTINYAYLA,18001,87570,43,0,0,118,0,1689,0,0,15632,560,350,0,0,2,7
58,606,SIVAS,DIVRIGI,12551,8765,55,0,31,483,0,370,0,0,1708,561,245,0,0,175,50
58,714,SIVAS,DOGANSAR,560,245,0,0,0,0,0,0,0,0,57,0,0,0,0,21,0
58,560,SIVAS,GEMEREK,66859,47038,391,0,126,4722,0,25840,0,0,8643,5950,5257,0,32,242,84
58,691,SIVAS,GOLOVA,9004,4848,0,0,0,294,0,0,0,0,3940,0,0,0,0,251,8
58,496,SIVAS,GURUN,55090,32900,0,0,0,16488,0,0,0,0,373,53,420,0,0,14,9
58,706,SIVAS,HAFIK,109176,6868,89,0,0,442,0,1681,0,0,6362,350,350,0,0,7,56
58,657,SIVAS,IMRANLI,1915,140,0,0,0,59,0,0,0,0,1567,0,0,0,0,0,4
58,564,SIVAS,KANGAL,485048,214165,358,0,154,9421,0,3711,0,0,13510,14000,9,0,0,0,4
58,758,SIVAS,KOYULHISAR,7140,1638,0,0,0,15,0,0,0,0,0,42,70,0,11,112,179
58,687,SIVAS,MERKEZ,259545,55643,708,0,133,593,0,8035,0,0,37168,4200,1400,0,28,102,42
58,609,SIVAS,SARKISLA,183756,253330,223,0,0,1766,0,23527,0,0,25774,7700,1400,0,29,200,55
58,746,SIVAS,SUSEHRI,49907,12075,0,0,7,1237,0,3758,0,0,2185,475,1330,0,14,1365,634
58,582,SIVAS,ULAS,129693,50785,0,0,7,118,0,10242,0,0,14127,1575,942,0,0,14,20
58,698,SIVAS,YILDIZELI,264635,67463,212,0,65,2356,0,25627,0,0,49741,5250,2100,0,14,185,4
58,703,SIVAS,ZARA,63070,1988,169,0,0,207,0,1048,0,0,8084,105,119,0,0,36,7
59,1037,TEKIRDAG,CERKEZKOY,19933,455,10530,0,0,0,0,0,0,0,1124,0,161,130,0,0,0
59,1028,TEKIRDAG,CORLU,98000,11200,63764,0,0,68,0,0,0,0,1182,0,678,27825,105,0,39
59,1053,TEKIRDAG,ERGENE,109479,4550,84811,0,0,29,0,15,0,0,364,0,1973,8102,79,33,137
59,1049,TEKIRDAG,HAYRABOLU,248759,6325,211657,31787,0,771,0,999,0,0,2285,11,8588,11768,81,38,60
59,1044,TEKIRDAG,KAPAKLI,40600,1400,24123,0,0,0,0,0,0,0,1260,0,420,323,4,0,35
59,1016,TEKIRDAG,MALKARA,262772,24500,179990,1179,32,106,0,189,0,0,2281,0,17571,10871,1652,44,476
59,999,TEKIRDAG,MARMARA EREGLISI,58165,6196,22241,0,0,25,0,0,0,0,480,15,252,14590,14,28,20
59,1031,TEKIRDAG,MURATLI,114487,6650,76498,0,0,58,0,127,0,0,135,0,3172,22463,140,10,7
59,1072,TEKIRDAG,SARAY,114100,14000,87854,0,14,17,0,7,0,0,1242,7,1450,1608,124,88,95
59,916,TEKIRDAG,SARKOY,26950,4200,14785,0,7,120,0,0,0,0,972,20,830,3947,102,56,109
59,1021,TEKIRDAG,MERKEZ,243219,14000,179492,0,77,265,0,157,0,4,1032,175,4563,29119,2139,435,749
60,747,TOKAT,ALMUS,17500,6493,0,0,0,589,0,552,0,0,1701,350,939,0,28,1015,700
60,697,TOKAT,ARTOVA,27756,9236,29,0,91,6383,0,3861,0,0,7813,455,420,0,0,0,0
60,780,TOKAT,BASCIFTLIK,9386,232,0,0,0,0,0,0,0,0,0,1607,0,0,32,71,0
60,853,TOKAT,ERBAA,109570,21959,14933,805,0,883,0,359,0,0,301,2800,4058,0,3654,5079,3633
60,762,TOKAT,MERKEZ,48831,48794,209,0,140,17077,0,20500,0,0,1184,1750,11401,0,6538,5250,3931
60,802,TOKAT,NIKSAR,132869,11200,2987,0,848,2061,0,3591,0,0,662,5600,26669,0,4235,6300,781
60,713,TOKAT,PAZAR,9552,924,7407,0,0,294,0,2439,0,0,0,70,17411,0,560,1995,10798
60,771,TOKAT,RESADIYE,48388,6507,0,0,14,589,0,0,0,0,36,869,181,0,49,728,91
60,668,TOKAT,SULUSARAY,28980,9678,239,0,14,1119,0,5138,0,0,9354,0,280,0,7,41,7
60,769,TOKAT,TURHAL,144811,19705,25088,0,175,1177,0,5551,0,0,120,910,13684,0,4270,1995,15640
60,665,TOKAT,YESILYURT,9699,14148,0,0,105,823,0,10133,0,0,12613,245,1225,0,21,277,49
60,743,TOKAT,ZILE,234885,65765,62719,0,490,2944,0,11379,0,0,292,350,4410,0,14070,1925,533
61,956,TRABZON,AKCAABAT,0,0,0,0,0,0,0,0,0,0,0,6825,15320,0,56,1743,662
61,909,TRABZON,ARAKLI,0,0,0,0,0,0,0,0,0,0,0,417,3217,0,14,483,56
61,911,TRABZON,ARSIN,0,0,0,0,0,0,0,0,0,0,0,524,3199,0,0,433,22
61,942,TRABZON,BESIKDUZU,0,0,0,0,0,0,0,0,0,0,0,560,329,0,28,112,32
61,962,TRABZON,CARSIBASI,0,0,0,0,0,0,0,0,0,0,0,1405,898,0,3,536,13
61,847,TRABZON,CAYKARA,0,0,0,0,0,0,0,0,0,0,0,469,1761,0,74,539,0
61,859,TRABZON,DERNEKPAZARI,0,0,0,0,0,0,0,0,0,0,0,105,239,0,0,319,0
61,892,TRABZON,DUZKOY,0,0,0,0,0,0,0,0,0,0,0,1386,9143,0,1,312,1
61,899,TRABZON,HAYRAT,0,0,0,0,0,0,0,0,0,0,0,1,57,0,0,46,3
61,856,TRABZON,KOPRUBASI,0,0,0,0,0,0,0,0,0,0,0,32,838,0,0,154,0
61,880,TRABZON,MACKA,0,0,0,0,0,0,0,0,0,0,0,805,1257,0,11,945,1
61,929,TRABZON,OF,0,0,0,0,0,0,0,0,0,0,0,35,39,0,2,84,4
61,928,TRABZON,MERKEZ,0,0,0,0,0,0,0,0,0,0,0,2065,1201,0,42,665,154
61,906,TRABZON,SALPAZARI,0,0,0,0,0,0,0,0,0,0,0,1323,965,0,5,497,7
61,900,TRABZON,SURMENE,0,0,0,0,0,0,0,0,0,0,0,14,354,0,1,392,1
61,902,TRABZON,TONYA,0,0,0,0,0,0,0,0,0,0,0,1960,5759,0,0,1148,0
61,943,TRABZON,VAKFIKEBIR,0,0,0,0,0,0,0,0,0,0,0,3408,1017,0,14,628,38
61,913,TRABZON,YOMRA,0,0,0,0,0,0,0,0,0,0,0,714,1822,0,14,333,84
62,529,TUNCELI,CEMISGEZEK,10500,28000,0,0,2380,883,0,0,0,0,161,0,0,0,6,4,71
62,544,TUNCELI,HOZAT,6790,1458,0,0,0,2612,0,0,0,0,0,0,0,0,1,308,43
62,517,TUNCELI,MAZGIRT,19969,16771,0,0,0,354,0,947,0,0,0,0,77,0,4,0,9
62,557,TUNCELI,MERKEZ,4900,3850,0,0,0,225,0,0,0,0,0,0,7,0,22,55,83
62,558,TUNCELI,NAZIMIYE,21,21,0,0,0,0,0,0,0,0,0,0,0,0,5,16,18
62,581,TUNCELI,OVACIK,3346,9,0,0,0,1443,0,0,0,0,0,0,0,0,42,12565,28
62,507,TUNCELI,PERTEK,20201,15519,0,0,0,1483,0,56,0,0,0,0,0,0,8,7,75
62,611,TUNCELI,PULUMUR,189,189,0,0,0,0,0,0,0,0,0,0,0,0,35,427,70
64,492,USAK,BANAZ,121065,57260,1401,0,70,39442,0,630,0,0,14573,840,4099,0,406,2023,2253
64,439,USAK,ESME,63120,73290,0,0,3829,5888,0,0,0,0,188,0,5187,0,33,465,245
64,392,USAK,KARAHALLI,25025,21000,200,0,21,5888,0,0,0,0,946,0,105,647,105,0,72
64,482,USAK,MERKEZ,159616,133595,1565,0,140,46519,0,7140,0,0,13952,1400,6042,0,1644,1961,4239
64,429,USAK,SIVASLI,53142,29190,538,0,350,8833,0,258,0,0,4424,17,2493,0,161,1647,1016
64,420,USAK,ULUBEY,34320,116703,1075,0,431,47343,0,0,0,0,2778,0,2870,0,321,39,490
65,360,VAN,BAHCESARAY,3671,196,0,0,0,0,0,0,0,0,0,0,0,0,13,0,28
65,431,VAN,BASKALE,45500,6667,0,0,0,695,0,0,0,0,0,0,0,0,0,0,0
65,608,VAN,CALDIRAN,32200,10640,0,0,0,25,0,0,0,0,0,140,0,0,0,0,22
65,379,VAN,CATAK,1120,108,0,0,0,112,0,0,0,0,0,21,0,0,13,42,56
65,438,VAN,EDREMIT,13818,18496,0,0,0,0,0,0,0,0,0,0,0,0,140,210,1173
65,597,VAN,ERCIS,60900,55580,0,0,0,0,0,560,0,0,0,525,280,0,195,385,1058
65,463,VAN,GEVAS,5831,1962,0,0,0,272,0,4648,0,0,0,301,133,0,0,3290,2698
65,451,VAN,GURPINAR,67550,6143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
65,504,VAN,MERKEZ,38500,7980,0,0,0,159,0,0,0,0,0,21,142,0,6,0,74
65,566,VAN,MURADIYE,39901,8258,0,0,0,0,0,1232,0,0,0,35,0,0,4,70,158
65,536,VAN,OZALP,81158,614,0,0,0,85,0,0,0,0,0,29,39,0,0,0,0
65,503,VAN,SARAY,24283,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,525,VAN,TUSBA,23879,57754,0,0,0,0,0,0,0,0,0,350,336,0,35,1120,385
77,835,YALOVA,ALTINOVA,1260,630,179,0,0,0,0,0,0,0,1322,0,105,0,0,28,35
77,799,YALOVA,ARMUTLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
77,826,YALOVA,CIFTLIKKOY,7158,4827,1680,0,0,0,0,0,0,0,1910,0,954,0,0,25,34
77,815,YALOVA,CINARCIK,242,134,0,0,0,0,0,0,0,0,283,0,140,0,0,172,11
77,818,YALOVA,MERKEZ,1610,1715,0,0,0,0,0,0,0,0,202,0,91,0,13,84,168
77,812,YALOVA,TERMAL,630,770,0,0,0,0,0,0,0,0,181,0,350,0,0,25,10
66,642,YOZGAT,AKDAGMADENI,140706,23864,377,0,700,1058,0,1569,0,0,350,2450,251,0,189,445,130
66,704,YOZGAT,AYDINCIK,25193,5062,318,0,2047,5850,0,0,0,0,30,1050,105,0,2800,147,105
66,562,YOZGAT,BOGAZLIYAN,287382,46165,4012,0,7910,16187,0,74166,0,0,0,1155,1908,0,63,252,67
66,547,YOZGAT,CANDIR,40063,3137,1697,0,214,10010,0,4316,0,0,431,161,70,0,14,32,63
66,574,YOZGAT,CAYIRALAN,66850,5812,3351,0,844,8232,0,174,0,0,32,42,77,0,4,37,18
66,702,YOZGAT,CEKEREK,68917,6437,173,0,292,2747,0,1330,0,0,0,27,77,0,294,197,175
66,669,YOZGAT,KADISEHRI,65416,4981,143,0,47,1831,0,6159,0,0,0,56,186,0,137,42,105
66,656,YOZGAT,MERKEZ,228022,62864,3433,0,4130,136011,0,5479,0,0,41,350,686,0,350,1960,1190
66,632,YOZGAT,SARAYKENT,40331,553,278,0,1192,1766,0,0,0,0,26,32,98,0,238,112,40
66,598,YOZGAT,SARIKAYA,259158,41475,21803,0,43750,35331,0,21895,0,0,1512,280,1610,0,29,525,57
66,588,YOZGAT,SEFAATLI,196060,51923,158,0,34444,39887,0,24134,0,0,0,346,164,0,28,63,264
66,663,YOZGAT,SORGUN,251546,26168,20531,0,49350,108046,0,5544,0,0,0,210,323,0,337,875,139
66,549,YOZGAT,YENIFAKILI,80935,12207,46,0,0,1502,0,16313,0,0,0,0,46,0,1,77,11
66,643,YOZGAT,YERKOY,268275,52500,2903,0,4942,52231,0,14552,0,0,151,245,1959,0,203,396,158
67,982,ZONGULDAK,ALAPLI,70,0,0,0,0,0,0,0,0,0,0,0,976,0,11,95,25
67,1048,ZONGULDAK,CAYCUMA,42182,994,186,0,0,25,0,0,0,0,4572,270,15744,0,225,3613,1071
67,1013,ZONGULDAK,DEVREK,4410,539,0,0,0,0,0,0,0,0,5250,0,1663,0,122,1123,112
67,1025,ZONGULDAK,EREGLI,0,0,0,0,0,0,0,0,0,0,301,0,2049,0,32,1218,126
67,1023,ZONGULDAK,GOKCEBEY,12545,494,6,0,0,8,0,0,0,0,1135,0,6124,0,91,375,394
67,1043,ZONGULDAK,KILIMLI,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,83,18
67,1032,ZONGULDAK,KOZLU,6,6,0,0,0,0,0,0,0,0,406,0,722,0,19,199,36
67,1035,ZONGULDAK,MERKEZ,399,168,0,0,0,5,0,0,0,0,770,11,1048,0,29,431,85
