CityId,DistrictId,CityName,DistrictName,MinLentilArea,MinBeanArea,MinSunflowerArea,MinChickpeaArea,MinPotatoArea,MinRiceArea,MinCanolaArea,MinSoybeanArea,MinTomatoArea,MinSugarbeetArea,MinCottonArea,MinCornArea,MinPeanutArea,MinBarleyArea,MinOatArea,MinWheatArea,MinOnionArea
6,636,ANKARA,POLATLI,0,501.8181818,8858.181818,22516.36364,916.3636364,0,11672.72727,54.54545455,120,62018.18182,0,14389.09091,0,339818.1818,10003.63636,904701.8182,71716.36364
16,637,BURSA,HARMANCIK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,638,ESKİŞEHİR,BEYLİKOVA,0,436.3636364,698.1818182,2029.090909,261.8181818,0,0,0,0,14443.63636,0,5869.090909,0,73167.27273,3087.272727,110465.4545,1549.090909
10,639,BALIKESİR,DURSUNBEY,0,21.81818182,174.5454545,1450.909091,87.27272727,0,0,0,0,0,0,98.18181818,0,2443.636364,141.8181818,21130.90909,120
26,640,ESKİŞEHİR,İNÖNÜ,0,305.4545455,7069.090909,2094.545455,130.9090909,0,0,0,0,7854.545455,0,1025.454545,0,19363.63636,272.7272727,30032.72727,65.45454545
6,641,ANKARA,ÇANKAYA,0,0,861.8181818,11323.63636,0,0,0,0,0,0,0,32.72727273,0,14225.45455,1854.545455,32290.90909,0
66,642,YOZGAT,AKDAĞMADENİ,0,490.9090909,305.4545455,12578.18182,3120,0,0,0,0,2541.818182,0,10.90909091,0,69589.09091,676.3636364,71520,163.6363636
66,643,YOZGAT,YERKÖY,905.4545455,338.1818182,370.9090909,57490.90909,294.5454545,0,0,0,43.63636364,17716.36364,0,458.1818182,0,138010.9091,185.4545455,281312.7273,141.8181818
10,644,BALIKESİR,ALTIEYLÜL,0,87.27272727,1363.636364,7221.818182,0,0,0,0,23989.09091,0,0,3294.545455,0,11901.81818,720,152225.4545,9261.818182
43,645,KÜTAHYA,DOMANİÇ,0,98.18181818,0,98.18181818,65.45454545,0,0,0,0,0,0,0,0,2029.090909,240,6294.545455,21.81818182
17,646,ÇANAKKALE,AYVACIK,0,0,0,0,0,0,0,0,0,0,0,0,0,10.90909091,0,32.72727273,0
4,647,AĞRI,DİYADİN,0,0,0,0,0,0,0,0,0,98.18181818,0,0,0,49418.18182,0,138436.3636,0
10,648,BALIKESİR,HAVRAN,0,305.4545455,0,0,0,0,0,0,523.6363636,0,0,0,0,1592.727273,938.1818182,4363.636364,0
24,649,ERZİNCAN,MERKEZ,0,8683.636364,0,229.0909091,54.54545455,0,0,0,0,16429.09091,0,0,0,30043.63636,1363.636364,72163.63636,65.45454545
16,650,BURSA,BÜYÜK ORHAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,651,ANKARA,ETİMESGUT,0,0,0,19396.36364,0,0,0,0,0,3676.363636,0,0,0,32061.81818,1134.545455,30763.63636,240
25,652,ERZURUM,TEKMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,9065.454545,0,82690.90909,0
6,653,ANKARA,MAMAK,654.5454545,0,0,11880,0,0,0,0,0,0,0,0,0,25330.90909,1407.272727,13723.63636,0
71,654,KIRIKKALE,YAHŞİHAN,0,0,0,9283.636364,0,0,0,0,87.27272727,0,0,109.0909091,0,17410.90909,0,34450.90909,730.9090909
10,655,BALIKESİR,EDREMİT,0,0,0,0,0,0,0,0,5312.727273,0,0,0,0,0,0,57469.09091,0
66,656,YOZGAT,MERKEZ,534.5454545,1243.636364,6370.909091,213818.1818,327.2727273,0,0,0,0,12261.81818,0,174.5454545,0,142658.1818,1156.363636,288730.9091,381.8181818
58,657,SİVAS,İMRANLI,0,0,0,567.2727273,0,0,0,0,0,0,0,0,0,5203.636364,1570.909091,19385.45455,0
24,658,ERZİNCAN,TERCAN,43.63636364,1265.454545,0,1865.454545,2596.363636,0,0,0,0,26007.27273,0,0,0,101432.7273,523.6363636,178570.9091,0
10,659,BALIKESİR,KEPSUT,0,327.2727273,65.45454545,3960,0,0,0,0,3589.090909,0,0,163.6363636,0,4440,0,69850.90909,141.8181818
6,660,ANKARA,MERKEZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,661,ANKARA,ELMADAĞ,534.5454545,87.27272727,2727.272727,18458.18182,0,0,0,0,54.54545455,0,0,0,0,74378.18182,883.6363636,38978.18182,283.6363636
71,662,KIRIKKALE,MERKEZ,54.54545455,490.9090909,120,15163.63636,21.81818182,0,0,0,120,43.63636364,0,283.6363636,0,16309.09091,0,59432.72727,0
66,663,YOZGAT,SORGUN,0,1069.090909,2061.818182,222185.4545,338.1818182,0,0,0,21.81818182,14629.09091,0,0,0,63589.09091,0,356869.0909,480
25,664,ERZURUM,KARAYAZI,0,0,0,0,0,0,0,0,0,0,0,0,0,111261.8182,0,53629.09091,0
60,665,TOKAT,YEŞİLYURT,0,196.3636364,0,1243.636364,458.1818182,0,0,0,0,17192.72727,0,0,0,24065.45455,1647.272727,20225.45455,43.63636364
11,666,BİLECİK,BOZÜYÜK,0,283.6363636,1690.909091,2170.909091,43.63636364,0,0,0,0,414.5454545,0,10.90909091,0,11083.63636,0,33130.90909,10.90909091
26,667,ESKİŞEHİR,TEPEBAŞI,0,469.0909091,10712.72727,4320,2269.090909,0,0,0,261.8181818,13058.18182,0,27272.72727,0,94734.54545,4025.454545,132676.3636,2421.818182
60,668,TOKAT,SULUSARAY,0,185.4545455,370.9090909,1570.909091,0,0,0,0,0,10941.81818,0,0,0,17923.63636,207.2727273,52036.36364,32.72727273
66,669,YOZGAT,KADIŞEHRİ,0,43.63636364,0,4887.272727,0,0,0,0,0,5585.454545,0,0,0,64221.81818,0,26301.81818,676.3636364
71,670,KIRIKKALE,BALIŞEYH,174.5454545,785.4545455,2803.636364,32476.36364,0,0,0,0,87.27272727,4221.818182,0,0,0,21229.09091,0,222480,0
19,671,ÇORUM,BOĞAZKALE,0,21.81818182,1232.727273,4723.636364,0,0,0,0,0,1658.181818,0,0,0,9501.818182,0,42087.27273,0
6,672,ANKARA,YENİMAHALLE,0,0,0,2552.727273,0,0,0,0,0,0,0,0,0,12665.45455,10.90909091,21687.27273,0
26,673,ESKİŞEHİR,MİHALIÇÇIK,0,98.18181818,10.90909091,3032.727273,152.7272727,0,0,0,10.90909091,6949.090909,0,1210.909091,0,70189.09091,1243.636364,77650.90909,4025.454545
4,674,AĞRI,DOĞUBAYAZIT,0,0,0,0,0,0,0,0,0,0,0,0,0,123283.6364,0,252916.3636,0
24,675,ERZİNCAN,REFAHİYE,0,43.63636364,0,185.4545455,32.72727273,0,0,0,0,0,0,0,0,3850.909091,1047.272727,13887.27273,0
4,676,AĞRI,TAŞLIÇAY,0,0,0,196.3636364,10.90909091,0,0,0,0,370.9090909,0,0,0,61287.27273,218.1818182,88996.36364,0
10,677,BALIKESİR,KARESİ,0,130.9090909,15272.72727,3305.454545,0,0,0,0,1625.454545,0,0,229.0909091,21.81818182,6425.454545,6916.363636,172734.5455,578.1818182
26,678,ESKİŞEHİR,ALPU,65.45454545,130.9090909,9949.090909,2760,3207.272727,0,0,0,0,31363.63636,0,45109.09091,0,93174.54545,8934.545455,107454.5455,1440
24,679,ERZİNCAN,ÇAYIRLI,0,14410.90909,141.8181818,87.27272727,3065.454545,0,0,0,0,7974.545455,0,0,0,42578.18182,0,75392.72727,0
10,680,BALIKESİR,BALYA,0,218.1818182,0,1527.272727,0,0,0,0,0,0,0,0,0,17803.63636,29563.63636,85723.63636,0
26,681,ESKİŞEHİR,MİHALGAZİ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,682,ANKARA,SİNCAN,0,10.90909091,3250.909091,44181.81818,490.9090909,0,0,0,0,12927.27273,0,229.0909091,0,121832.7273,4090.909091,136941.8182,10145.45455
17,683,ÇANAKKALE,BOZCAADA,0,43.63636364,0,0,0,0,0,0,76.36363636,0,0,0,0,730.9090909,196.3636364,2138.181818,0
25,684,ERZURUM,PALANDÖKEN,0,152.7272727,0,0,1756.363636,0,0,0,0,0,0,0,0,7472.727273,0,29683.63636,0
24,685,ERZİNCAN,OTLUKBELİ,0,360,0,0,0,0,0,0,0,0,0,0,0,19516.36364,0,9643.636364,0
16,686,BURSA,KELES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,687,SİVAS,MERKEZ,21.81818182,120,32.72727273,632.7272727,5476.363636,0,0,0,0,7985.454545,0,0,0,73734.54545,30600,266072.7273,32.72727273
11,688,BİLECİK,PAZARYERİ,0,294.5454545,120,76.36363636,0,0,0,0,0,0,0,10.90909091,0,2760,1767.272727,20061.81818,0
6,689,ANKARA,ALTINDAĞ,0,10.90909091,0,469.0909091,0,0,0,0,10.90909091,0,0,0,0,3578.181818,120,10232.72727,0
71,690,KIRIKKALE,DELİCE,0,21.81818182,665.4545455,32716.36364,32.72727273,0,0,0,54.54545455,1701.818182,0,87.27272727,0,85352.72727,0,251858.1818,21.81818182
58,691,SİVAS,GÖLOVA,0,490.9090909,0,534.5454545,0,0,0,0,0,0,0,0,0,9381.818182,283.6363636,7756.363636,0
58,692,SİVAS,AKINCILAR,0,1429.090909,0,2476.363636,589.0909091,0,0,0,0,14301.81818,0,2290.909091,0,25909.09091,632.7272727,8574.545455,10.90909091
6,693,ANKARA,AKYURT,0,65.45454545,0,25952.72727,10.90909091,0,0,0,0,218.1818182,0,0,0,46341.81818,43.63636364,30949.09091,0
4,694,AĞRI,ELEŞKİRT,0,0,0,283.6363636,0,0,0,0,0,5280,0,0,0,103745.4545,883.6363636,141905.4545,0
26,695,ESKİŞEHİR,SARICAKAYA,0,10.90909091,0,0,0,0,0,0,0,0,0,185.4545455,0,1178.181818,54.54545455,5323.636364,21.81818182
11,696,BİLECİK,İNHİSAR,0,0,0,0,0,0,0,0,0,0,0,0,0,141.8181818,0,1930.909091,0
60,697,TOKAT,ARTOVA,0,120,43.63636364,13821.81818,774.5454545,0,0,0,0,7952.727273,0,0,0,11149.09091,3687.272727,38694.54545,0
58,698,SİVAS,YILDIZELİ,10.90909091,174.5454545,0,3392.727273,9512.727273,0,0,0,0,27992.72727,0,0,0,59890.90909,6152.727273,251989.0909,10.90909091
16,699,BURSA,ORHANELİ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,700,ERZURUM,AŞKALE,0,174.5454545,0,425.4545455,305.4545455,0,0,0,0,2356.363636,0,0,0,25985.45455,14574.54545,155803.6364,0
6,701,ANKARA,PURSAKLAR,0,0,0,8705.454545,0,0,0,0,0,0,0,0,0,16232.72727,0,31330.90909,21.81818182
66,702,YOZGAT,ÇEKEREK,0,272.7272727,109.0909091,2454.545455,43.63636364,0,0,0,0,392.7272727,0,0,0,11672.72727,0,58232.72727,316.3636364
58,703,SİVAS,ZARA,0,54.54545455,0,403.6363636,229.0909091,0,0,0,0,3174.545455,0,0,0,25014.54545,7167.272727,36490.90909,0
66,704,YOZGAT,AYDINCIK,0,185.4545455,1483.636364,8192.727273,2432.727273,0,0,0,0,3589.090909,0,0,0,13505.45455,1069.090909,33796.36364,4778.181818
11,705,BİLECİK,SÖĞÜT,0,0,0,185.4545455,0,0,0,0,0,0,0,0,0,5116.363636,185.4545455,22101.81818,10.90909091
58,706,SİVAS,HAFİK,0,0,0,218.1818182,3032.727273,0,0,0,0,14258.18182,0,0,0,8596.363636,3523.636364,95236.36364,0
6,707,ANKARA,AYAŞ,87.27272727,130.9090909,240,40581.81818,163.6363636,0,0,0,109.0909091,3065.454545,0,120,0,91581.81818,1876.363636,115287.2727,2432.727273
17,708,ÇANAKKALE,EZİNE,0,2814.545455,8901.818182,1658.181818,0,17040,0,0,9109.090909,0,796.3636364,6349.090909,87.27272727,34221.81818,1701.818182,81458.18182,250.9090909
28,710,GİRESUN,ÇAMOLUK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,711,ÇANAKKALE,BAYRAMİÇ,0,1341.818182,480,3240,0,0,1309.090909,0,3981.818182,0,0,1330.909091,272.7272727,48250.90909,7821.818182,103396.3636,207.2727273
4,712,AĞRI,MERKEZ,0,0,512.7272727,316.3636364,272.7272727,0,0,0,0,3403.636364,0,0,0,205494.5455,3218.181818,181636.3636,0
60,713,TOKAT,PAZAR,0,207.2727273,9283.636364,141.8181818,109.0909091,0,0,0,1800,4887.272727,0,21218.18182,0,2530.909091,0,13810.90909,829.0909091
58,714,SİVAS,DOĞANŞAR,0,0,0,0,0,0,0,0,0,0,0,0,0,349.0909091,87.27272727,829.0909091,0
19,715,ÇORUM,ALACA,0,196.3636364,74323.63636,110138.1818,3600,0,0,0,152.7272727,21709.09091,0,327.2727273,0,83465.45455,807.2727273,228610.9091,34952.72727
6,716,ANKARA,KAZAN,0,1320,0,13396.36364,556.3636364,0,0,0,0,5389.090909,0,523.6363636,0,61101.81818,294.5454545,70658.18182,545.4545455
10,717,BALIKESİR,SUSURLUK,0,1570.909091,42163.63636,1985.454545,0,1418.181818,0,0,4898.181818,349.0909091,0,3916.363636,0,8509.090909,5050.909091,113345.4545,490.9090909
71,718,KIRIKKALE,SULAKYURT,76.36363636,141.8181818,0,28887.27273,54.54545455,3556.363636,0,0,76.36363636,960,0,0,0,43058.18182,0,113727.2727,32.72727273
16,719,BURSA,İNEGÖL,54.54545455,229.0909091,9545.454545,338.1818182,6752.727273,0,1494.545455,0,1014.545455,316.3636364,0,763.6363636,0,3469.090909,1494.545455,59498.18182,327.2727273
76,720,IĞDIR,ARALIK,0,0,0,0,392.7272727,15949.09091,0,0,0,0,23334.54545,6098.181818,0,33676.36364,0,93730.90909,0
25,721,ERZURUM,KÖPRÜKÖY,0,54.54545455,0,10.90909091,185.4545455,0,0,0,0,3250.909091,0,0,0,7712.727273,0,111338.1818,0
11,722,BİLECİK,YENİPAZAR,0,10.90909091,272.7272727,32.72727273,0,0,10.90909091,0,0,0,0,0,0,2596.363636,0,7243.636364,0
17,723,ÇANAKKALE,YENİCE,0,272.7272727,0,76.36363636,0,54.54545455,0,0,1745.454545,0,0,109.0909091,0,3272.727273,1810.909091,12654.54545,0
69,724,BAYBURT,DEMİRÖZÜ,0,283.6363636,0,654.5454545,2334.545455,0,0,0,0,13832.72727,0,0,0,34494.54545,447.2727273,52647.27273,0
29,725,GÜMÜŞHANE,KELKİT,109.0909091,4854.545455,0,709.0909091,4385.454545,0,0,0,0,3338.181818,0,0,0,57043.63636,327.2727273,101760,43.63636364
76,726,IĞDIR,MERKEZ,0,436.3636364,0,1145.454545,1821.818182,0,0,0,0,4538.181818,360,82952.72727,0,82232.72727,0,224683.6364,0
16,727,BURSA,MUSTAFAKEMALPAŞA,0,2138.181818,2487.272727,1865.454545,272.7272727,130.9090909,32.72727273,0,53530.90909,1843.636364,0,29792.72727,0,16920,12032.72727,93338.18182,1200
16,728,BURSA,YILDIRIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,729,ERZURUM,PASİNLER,0,327.2727273,632.7272727,0,35967.27273,0,0,0,0,13800,0,0,0,27992.72727,0,150687.2727,0
19,730,ÇORUM,ORTAKÖY,0,87.27272727,0,3632.727273,43.63636364,0,0,0,98.18181818,87.27272727,0,87.27272727,0,6632.727273,109.0909091,24240,87.27272727
10,731,BALIKESİR,MANYAS,0,2105.454545,15480,916.3636364,0,71640,436.3636364,0,3054.545455,130.9090909,0,2160,0,13200,3632.727273,96480,141.8181818
76,732,IĞDIR,KARAKOYUNLU,0,0,0,0,0,0,0,0,0,1450.909091,0,15850.90909,0,9054.545455,0,61974.54545,0
29,733,GÜMÜŞHANE,KÖSE,0,621.8181818,0,1658.181818,141.8181818,0,0,0,0,436.3636364,0,0,0,49189.09091,0,58854.54545,0
6,734,ANKARA,KALECİK,0,109.0909091,0,17781.81818,10.90909091,0,0,0,0,4232.727273,0,414.5454545,0,93392.72727,0,166483.6364,10.90909091
25,735,ERZURUM,YAKUTİYE,0,0,0,0,4003.636364,0,0,0,0,0,0,0,0,34276.36364,0,99490.90909,0
11,736,BİLECİK,MERKEZ,0,196.3636364,4210.909091,21.81818182,21.81818182,0,1276.363636,0,0,0,0,10.90909091,0,6152.727273,196.3636364,48196.36364,512.7272727
6,737,ANKARA,NALLIHAN,0,32.72727273,0,905.4545455,185.4545455,1658.181818,0,76.36363636,0,316.3636364,0,0,0,47520,0,77170.90909,534.5454545
6,738,ANKARA,GÜDÜL,0,0,0,1396.363636,0,0,0,0,0,65.45454545,0,0,0,21469.09091,0,23574.54545,0
17,739,ÇANAKKALE,ÇAN,0,1505.454545,1200,480,0,0,632.7272727,0,534.5454545,0,0,0,0,49232.72727,19461.81818,104520,1385.454545
29,740,GÜMÜŞHANE,ŞİRAN,229.0909091,5203.636364,0,370.9090909,1363.636364,0,0,0,0,698.1818182,0,0,0,6207.272727,87.27272727,42261.81818,0
76,741,IĞDIR,TUZLUCA,0,992.7272727,0,0,109.0909091,0,0,0,0,0,0,10.90909091,0,108665.4545,0,238963.6364,0
16,742,BURSA,NİLÜFER,0,316.3636364,15272.72727,174.5454545,10.90909091,0,87.27272727,0,10.90909091,0,0,818.1818182,0,8072.727273,109.0909091,52778.18182,87.27272727
60,743,TOKAT,ZİLE,0,1669.090909,65934.54545,3381.818182,414.5454545,0,0,0,414.5454545,18556.36364,0,0,0,70680,2509.090909,290770.9091,16690.90909
16,744,BURSA,KESTEL,0,54.54545455,850.9090909,32.72727273,43.63636364,0,21.81818182,0,65.45454545,0,0,10.90909091,0,1723.636364,283.6363636,10941.81818,43.63636364
16,745,BURSA,GÜRSU,0,0,0,0,0,0,0,0,0,0,0,0,0,174.5454545,0,970.9090909,0
58,746,SİVAS,SUŞEHRİ,0,1025.454545,0,1232.727273,512.7272727,0,0,0,0,1821.818182,0,1603.636364,0,10527.27273,109.0909091,47530.90909,0
60,747,TOKAT,ALMUS,0,87.27272727,0,327.2727273,185.4545455,0,0,0,32.72727273,545.4545455,0,21.81818182,0,2956.363636,578.1818182,8858.181818,10.90909091
11,748,BİLECİK,GÖLPAZARI,0,130.9090909,6392.727273,54.54545455,0,0,32.72727273,0,240,0,0,43.63636364,0,8367.272727,0,24141.81818,21.81818182
6,749,ANKARA,BEYPAZARI,0,32.72727273,0,27927.27273,32.72727273,0,0,0,0,1123.636364,0,0,0,84981.81818,785.4545455,139843.6364,1101.818182
19,750,ÇORUM,SUNGURLU,0,120,3338.181818,53694.54545,141.8181818,981.8181818,43.63636364,0,1320,10047.27273,0,120,0,175276.3636,381.8181818,414065.4545,785.4545455
16,751,BURSA,YENİŞEHİR,0,654.5454545,38945.45455,272.7272727,2672.727273,938.1818182,752.7272727,0,2170.909091,1658.181818,0,23803.63636,0,21261.81818,120,105436.3636,6447.272727
16,752,BURSA,OSMANGAZİ,250.9090909,3730.909091,54.54545455,578.1818182,4396.363636,0,54.54545455,0,687.2727273,0,0,196.3636364,0,1603.636364,0,6065.454545,927.2727273
25,753,ERZURUM,AZİZİYE,0,883.6363636,0,185.4545455,2705.454545,0,0,0,0,30850.90909,0,0,0,59672.72727,0,159654.5455,0
25,754,ERZURUM,HORASAN,0,87.27272727,0,0,283.6363636,0,0,0,0,960,0,0,0,82210.90909,0,268461.8182,0
18,755,ÇANKIRI,KIZILIRMAK,0,174.5454545,0,4112.727273,0,30109.09091,0,0,141.8181818,0,0,0,0,63752.72727,0,138632.7273,0
17,756,ÇANAKKALE,MERKEZ,0,1549.090909,20050.90909,1680,0,8138.181818,0,0,1320,0,0,9981.818182,0,24032.72727,1832.727273,70669.09091,327.2727273
5,757,AMASYA,GÖYNÜCEK,0,120,10712.72727,1734.545455,196.3636364,229.0909091,0,0,43.63636364,4014.545455,0,5432.727273,0,18665.45455,0,61243.63636,4461.818182
58,758,SİVAS,KOYULHİSAR,0,0,0,0,10.90909091,0,0,0,0,0,0,0,0,501.8181818,0,2269.090909,0
10,759,BALIKESİR,GÖNEN,0,2040,21970.90909,3676.363636,76.36363636,86836.36364,5105.454545,0,2760,207.2727273,0,2160,98.18181818,27403.63636,12261.81818,152258.1818,403.6363636
16,760,BURSA,MUDANYA,0,272.7272727,7810.909091,98.18181818,109.0909091,0,0,0,141.8181818,0,0,174.5454545,0,5040,109.0909091,18894.54545,763.6363636
6,761,ANKARA,ÇUBUK,1134.545455,240,0,16636.36364,360,0,0,0,0,0,0,0,0,108861.8182,0,49036.36364,0
60,762,TOKAT,MERKEZ,0,2454.545455,370.9090909,27643.63636,3120,0,0,0,720,41967.27273,0,7712.727273,0,57643.63636,1920,67090.90909,9600
28,763,GİRESUN,ŞEBİNKARAHİSAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,764,ÇANAKKALE,GÖKÇEADA,0,196.3636364,0,0,0,0,0,0,152.7272727,0,0,741.8181818,0,4069.090909,294.5454545,2640,0
10,765,BALIKESİR,BANDIRMA,0,458.1818182,75436.36364,741.8181818,0,4200,6992.727273,10.90909091,12589.09091,861.8181818,65.45454545,12065.45455,0,33458.18182,130.9090909,203192.7273,0
16,766,BURSA,KARACABEY,0,3480,17836.36364,3752.727273,207.2727273,17476.36364,152.7272727,21.81818182,73069.09091,2890.909091,0,59410.90909,0,37429.09091,141.8181818,129447.2727,15469.09091
19,767,ÇORUM,UĞURLUDAĞ,0,32.72727273,3807.272727,1756.363636,316.3636364,8498.181818,0,0,0,0,0,0,0,53476.36364,0,46549.09091,32.72727273
14,768,BOLU,GÖYNÜK,0,1701.818182,9425.454545,185.4545455,76.36363636,0,0,0,0,0,0,0,0,11225.45455,501.8181818,42512.72727,0
60,769,TOKAT,TURHAL,0,501.8181818,18709.09091,807.2727273,643.6363636,0,0,0,1232.727273,5225.454545,0,5029.090909,0,12883.63636,229.0909091,100221.8182,2978.181818
54,770,SAKARYA,TARAKLI,0,130.9090909,1025.454545,120,0,0,0,0,0,0,0,10.90909091,0,1996.363636,196.3636364,10712.72727,0
60,771,TOKAT,REŞADİYE,0,0,0,76.36363636,130.9090909,0,0,0,0,0,0,0,0,807.2727273,76.36363636,7592.727273,10.90909091
11,772,BİLECİK,OSMANELİ,0,98.18181818,720,43.63636364,0,0,0,0,1200,0,0,0,0,3010.909091,0,20094.54545,174.5454545
18,773,ÇANKIRI,ŞABANÖZÜ,0,120,0,1265.454545,21.81818182,0,0,0,0,0,0,0,0,19221.81818,0,52996.36364,0
36,774,KARS,KAĞIZMAN,0,0,0,0,10.90909091,0,0,0,0,0,0,0,0,112920,0,67996.36364,0
25,775,ERZURUM,NARMAN,0,141.8181818,0,0,381.8181818,0,0,0,0,0,0,120,0,9861.818182,0,30065.45455,0
28,776,GİRESUN,ALUCRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,777,ÇANKIRI,ELDİVAN,0,109.0909091,0,1952.727273,360,0,0,0,0,0,0,0,0,13330.90909,0,17345.45455,0
69,779,BAYBURT,MERKEZ,0,3098.181818,0,2934.545455,4865.454545,0,0,0,0,1767.272727,0,0,0,186261.8182,1614.545455,210992.7273,0
60,780,TOKAT,BAŞÇİFTLİK,0,0,0,0,316.3636364,0,0,0,0,0,0,0,0,43.63636364,0,1974.545455,0
14,781,BOLU,SEBEN,0,120,0,0,207.2727273,21.81818182,0,0,0,0,0,0,0,5040,0,16396.36364,0
6,782,ANKARA,ÇAMLIDERE,0,10.90909091,0,21.81818182,21.81818182,0,0,0,0,0,0,0,0,2018.181818,2345.454545,1712.727273,0
14,783,BOLU,KIBRISCIK,0,0,0,0,0,207.2727273,0,0,0,0,0,0,0,2225.454545,0,3785.454545,0
17,784,ÇANAKKALE,LÂPSEKİ,0,720,7636.363636,807.2727273,0,87.27272727,1636.363636,0,1680,0,0,545.4545455,0,19821.81818,4767.272727,82145.45455,109.0909091
69,785,BAYBURT,AYDINTEPE,0,981.8181818,0,480,3414.545455,0,0,0,0,3600,0,0,0,19014.54545,1134.545455,16440,0
19,786,ÇORUM,MECİTÖZÜ,0,196.3636364,69163.63636,1756.363636,305.4545455,0,0,0,283.6363636,6076.363636,0,174.5454545,0,53367.27273,0,97745.45455,7090.909091
16,787,BURSA,ORHANGAZİ,0,294.5454545,0,0,0,4243.636364,0,0,425.4545455,0,0,152.7272727,0,2083.636364,174.5454545,11323.63636,65.45454545
17,788,ÇANAKKALE,ECEABAT,0,501.8181818,29061.81818,207.2727273,0,0,698.1818182,0,87.27272727,0,0,54.54545455,0,10996.36364,163.6363636,48992.72727,54.54545455
36,789,KARS,SARIKAMIŞ,0,0,0,0,0,0,0,0,0,0,0,0,0,92105.45455,0,74541.81818,0
16,790,BURSA,GEMLİK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,791,SAKARYA,PAMUKOVA,0,250.9090909,0,0,0,0,0,0,1581.818182,490.9090909,0,0,0,2814.545455,0,7385.454545,676.3636364
17,792,ÇANAKKALE,BİGA,0,1581.818182,20672.72727,1767.272727,0,94625.45455,2530.909091,54.54545455,15305.45455,0,0,28701.81818,0,66152.72727,15414.54545,174883.6364,1374.545455
14,793,BOLU,MUDURNU,0,10.90909091,0,0,294.5454545,0,0,0,0,0,0,0,0,9894.545455,65.45454545,64898.18182,0
16,794,BURSA,İZNİK,0,32.72727273,523.6363636,0,130.9090909,0,0,0,0,0,0,632.7272727,0,2858.181818,414.5454545,5585.454545,0
25,797,ERZURUM,TORTUM,0,425.4545455,0,0,3152.727273,0,0,0,0,0,0,43.63636364,0,960,0,6567.272727,0
10,798,BALIKESİR,ERDEK,0,1058.181818,43.63636364,10.90909091,0,0,0,0,109.0909091,0,0,54.54545455,0,840,0,5345.454545,1592.727273
77,799,YALOVA,ARMUTLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,801,ERZURUM,PAZARYOLU,0,2901.818182,0,0,98.18181818,0,0,0,0,0,0,32.72727273,0,30480,0,36556.36364,0
60,802,TOKAT,NİKSAR,0,1385.454545,1210.909091,807.2727273,2847.272727,0,0,0,185.4545455,1330.909091,0,5181.818182,0,4974.545455,305.4545455,63141.81818,1985.454545
19,803,ÇORUM,MERKEZ,0,152.7272727,95716.36364,16483.63636,6818.181818,676.3636364,0,0,305.4545455,8040,0,534.5454545,0,176945.4545,709.0909091,220003.6364,21709.09091
54,804,SAKARYA,GEYVE,0,0,796.3636364,0,0,0,0,0,0,0,0,87.27272727,0,2334.545455,0,7309.090909,32.72727273
52,805,ORDU,AYBASTI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,806,ORDU,MESUDİYE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,809,GÜMÜŞHANE,TORUL,0,163.6363636,0,0,545.4545455,0,0,0,0,0,0,0,0,436.3636364,0,1014.545455,0
18,810,ÇANKIRI,ORTA,0,43.63636364,0,381.8181818,76.36363636,0,0,0,0,0,0,0,0,6010.909091,0,48469.09091,0
6,811,ANKARA,KIZILCAHAMAM,0,141.8181818,0,665.4545455,141.8181818,0,0,0,32.72727273,0,0,0,0,10789.09091,141.8181818,40658.18182,229.0909091
77,812,YALOVA,TERMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,1461.818182,425.4545455,1636.363636,0
54,813,SAKARYA,KARAPÜRÇEK,0,10.90909091,0,0,0,0,0,0,0,0,0,818.1818182,0,32.72727273,0,120,0
77,815,YALOVA,ÇINARCIK,0,0,0,0,0,0,0,0,0,0,0,0,0,1287.272727,2912.727273,2760,0
52,816,ORDU,GÖLKÖY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,817,KARS,DİGOR,0,0,0,0,87.27272727,0,0,0,0,0,0,0,0,183752.7273,0,184538.1818,0
77,818,YALOVA,MERKEZ,0,0,0,0,0,0,0,0,0,0,0,0,0,8672.727273,4145.454545,6720,0
